user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,happiness_index,tweets
2366435053,2017/11/16 23:11,[],3,23,Shock Waves,596,6345,"Los Angeles, CA",6033,None,None,1,"b'A special shout out and a happy birthday to Jon Holland, our unsung 5th ""Beatle."" Jon does all the cool graphics yo\xe2\x80\xa6 https://t.co/EKIH8vbGTC'"
107325601,2017/11/16 23:11,[],11,108,Illeana Douglas,1030,14230,"Los Angeles, CA",12144,None,None,1,"b'You will always be the , \xe2\x80\x9cGrace of My Heart\xe2\x80\x9d. Happy Birthday to my friend, my mentor, my soulmate Allison Anders. https://t.co/oD2neSbuDc'"
181308310,2017/11/16 23:10,[],0,1,Ari Dee,1087,67205,Los Angeles,32572,None,None,1,b'@MelodyKush happy belated birthday and congratulations on your XBIZ nom!! \xf0\x9f\x98\x98\xf0\x9f\x8e\x88'
7.20E+17,2017/11/16 23:08,"['overthehill', 'musician']",0,0,East of Angels,50,120,"Los Angeles, CA",117,None,None,2,b'Be sure to wish our own @LillardAnthony a Happy Birthday today! \n#overthehill \n#musician\xe2\x80\xa6 https://t.co/isuXgA6f2C'
151336587,2017/11/16 23:07,[],0,0,Puerto Rican Prince,423,1071,Miami/LA,69208,None,None,1,b'@Niracarter happy belated 30th birthday munira'
2658666030,2017/11/16 23:06,[],0,0,Keziah Perez,372,306,"Los Angeles, CA",3228,None,None,-1,"b""I cannot handle all these birthday posts. I'm genuinely SO overwhelmed. Love ya girl \xf0\x9f\x98\xad\xf0\x9f\x92\x95 https://t.co/NLRaMiYYQB"""
29928441,2017/11/16 23:05,[],0,0,dolores quintana,2272,1414,"Los Angeles, CA",39999,None,None,2,b'@MarthaPlimpton Happy Birthday! Keep being  awesome and have a great year!'
256360498,2017/11/16 23:05,[],0,2,Dale Henry,1452,334,"Los Angeles, CA",2352,None,None,1,"b'@frankins77 Beautiful, strong, and a mind that is a combination of you both... the world better get ready \xf0\x9f\xa4\x93 Happy birthday Sienna!!'"
8.60E+17,2017/11/16 23:02,[],0,0,StewAndTingz,2,25,"Los Angeles, CA",153,None,None,1,b'Happy Birthday to our Chef. @don_brotherhood https://t.co/qmt8RMQ89i'
7.86E+17,2017/11/16 23:02,[],0,1,The Wan Don,711,5451,"Los Angeles, CA",15330,None,None,1,b'@kbyrd2 happy birthday \xe2\x9d\xa4\xef\xb8\x8f'
2837565643,2017/11/16 23:02,[],0,7,j.woe,187,175,"Los Angeles, CA",7137,None,None,1,b'Happy Birthday to my everything \xf0\x9f\x92\x98 https://t.co/lxTuDK09Yg'
50202172,2017/11/16 23:00,[],0,0,Tricia B Tuanqui,364,1650,"Los Angeles, CA",39406,None,None,2,"b'@HonasanDannah happiest birthday, dannah!!! stay pretty and happy, my fellow mermaid haha have a great one \xf0\x9f\x98\x98'"
51952915,2017/11/16 23:00,[],0,0,Ari FN Gold,2636,2629,"Los Angeles, CA",150714,None,None,1,b'@RobJustJokin happy birthday fam'
25450798,2017/11/16 22:59,[],0,1,$HA,191,1107,"Los Angeles, CA",36533,None,None,1,b'@EboneeDavis Happy birthday!!! Hope you have an amazing and blessed one\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd love ya!! \xf0\x9f\x8e\x89\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x8a'
40328833,2017/11/16 22:59,[],0,1,''PSYDUCK'',737,7555,Santa Monica,36286,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='59612bd882018c51', url='https://api.twitter.com/1.1/geo/id/59612bd882018c51.json', place_type='city', name='Santa Monica', full_name='Santa Monica, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.5173575, 33.9951771], [-118.443482, 33.9951771], [-118.443482, 34.050199], [-118.5173575, 34.050199]]]), attributes={})",None,1,b'Happy Birthday to my wonderful friend and amazing artist @ohnips! https://t.co/cdiEKhpi2Y'
485352487,2017/11/16 22:59,[],0,0,Joe Parker,415,1471,"Pasadena, CA",1669,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,b'@hormiga I just put 2+2 together. Great meeting you and birthday boy @BrianVBrown1 today.'
216150253,2017/11/16 22:57,[],0,1,#NICEGIFTS,990,1347,LA,170800,None,None,1,b'@ComeSeeBritt happy birthday!'
40328833,2017/11/16 22:56,[],0,0,''PSYDUCK'',737,7555,Santa Monica,36286,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='59612bd882018c51', url='https://api.twitter.com/1.1/geo/id/59612bd882018c51.json', place_type='city', name='Santa Monica', full_name='Santa Monica, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.5173575, 33.9951771], [-118.443482, 33.9951771], [-118.443482, 34.050199], [-118.5173575, 34.050199]]]), attributes={})",None,1,b'If you missed my birthday. Christmas is coming up. Just sayin. \xf0\x9f\x94\xa5 https://t.co/PWmFxEdReL'
3463116073,2017/11/16 22:50,['BigBellyGang'],1,3,9,456,452,"Moorpark, CA",3163,None,None,2,b'Happy birthday to my nephew @BarrenHolts!! Turn up for the one time bro bro!! #BigBellyGang \xf0\x9f\x98\x82\xf0\x9f\x92\xaf https://t.co/reTIgSjCGN'
156445070,2017/11/16 22:50,[],0,0,Ash,211,233,,18512,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,2,"b""I'm so happy tho bc I ain't gotta work on my birthday."""
30165851,2017/11/16 22:49,[],1,5,dan,239,353,"Los Angeles, CA",5795,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,2,b'happy birthday to my big sis\xe2\x9d\xa4\xef\xb8\x8f @laozyy https://t.co/pzJyBdBOER'
348500593,2017/11/16 22:49,[],0,1,Peterducken James Smith,106,2141,"Los Angeles, CA",14784,None,None,1,"b'Happy birthday, @bejaypea. https://t.co/EEwxjba9fJ'"
581449990,2017/11/16 22:48,[],2,5,Chase Martin,4546,42365,"Hollywood, Los Angeles ",20952,None,None,1,b'@darlingmahxne happy birthday!! Love you so much. I can\xe2\x80\x99t wait to see you soon! Have a good day bby'
77104837,2017/11/16 22:48,"['chinuaachebe', 'africa', 'triibe', 'tribe']",0,1,TRIIBE,133,518,"Los Angeles, CA",10056,None,None,1,b'Happy birthday to the great Chinua Achebe. Rest easy \xf0\x9f\x8c\xbe\n#chinuaachebe #africa #triibe #tribe https://t.co/nwwpb9WJHT'
19584818,2017/11/16 22:45,['TBT'],0,0,Dre Sinatra,2709,17799,"Los Angeles, CA",78724,None,None,1,b'Happy Birthday to one of my closest friends joeybruckshut (Here\xe2\x80\x99s a super #TBT \xf0\x9f\x93\xb8) https://t.co/x4CPdU9Qj7'
751893246,2017/11/16 22:45,[],0,8,ARTEAGA,790,1654,"Wilmington, Los Angeles",45894,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='0509a6acb3d27ec4', url='https://api.twitter.com/1.1/geo/id/0509a6acb3d27ec4.json', place_type='city', name='Thousand Oaks', full_name='Thousand Oaks, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-119.061758, 34.126875], [-118.776015, 34.126875], [-118.776015, 34.2500812], [-119.061758, 34.2500812]]]), attributes={})",None,-1,"b""If my weekend job wants me to work on Thanksgiving/my birthday weekend, I'm gon quit \xe2\x9c\x8c\xf0\x9f\x8f\xbd\xf0\x9f\x98\x82"""
139898918,2017/11/16 22:44,[],0,0,Stacey Hempel,577,586,"Los Angeles, CA",5578,None,None,2,"b'@MarthaPlimpton Happy Birthday, Martha!'"
93068715,2017/11/16 22:43,[],1,1,Noel Escobar,181,788,"Los Angeles, CA",16398,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,2,"b'@aydriannuh_bee happy birthday to a real one, I hope you have a great one \xf0\x9f\x98\x8a\xf0\x9f\x8d\xbb'"
36046710,2017/11/16 22:43,[],0,4,Michael Catherwood,563,49106,Los Angeles,19259,None,None,2,b'YEP!!! For your birthday! https://t.co/UGV4vItpff'
79542703,2017/11/16 22:41,[],0,5,Louis Bell,182,4880,"Los Angeles, CA",3173,None,None,1,b'Happy Birthday to my little big brother @BennyB111683 .. Proud of you and excited for the future! https://t.co/Ta1n7GPXMs'
2193315409,2017/11/16 22:41,[],0,3,Selena,789,1423,"Los Angeles, CA",27115,None,None,0,b'Tryna get away for my birthday instead of dealing w all the nonsense here in LA'
4715621305,2017/11/16 22:41,[],0,0,Thomaas Banks,159,66,"Los Angeles, CA",70,None,None,2,b'Thanks for all the DM happy birthdays everyone! I got a cold for my birthday so they cheered me up! x\n\n...also a... https://t.co/h6qMMZFQza'
27595389,2017/11/16 22:38,[],0,8,2ToneDisco,665,4072,LA,7269,None,None,1,b'Huge happy birthday to the legend @markredito \xe2\x9c\xa8\xf0\x9f\x92\x95 \xf0\x9f\x8e\x82'
956695830,2017/11/16 22:38,[],1,1,Casp,440,534,,12748,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,b'@aydriannuh_bee Happy birthday \xf0\x9f\x8e\x82\xf0\x9f\x8e\x88Enjoy your day (:'
7.12E+17,2017/11/16 22:37,[],3,33,Alissa Violet Online,84,2162,"Los Angeles, CA",1600,None,None,1,b'Happy Birthday @wolfiecindy \xf0\x9f\x92\x9c\xf0\x9f\x8e\x89\xf0\x9f\x91\x91 https://t.co/iv68aBfDfm'
4815274516,2017/11/16 22:36,[],2,1,Kathy Mills,195,124,"Glendale, CA",764,None,None,1,"b'Oh, Boy! We\xe2\x80\x99re Celebrating Mickey Mouse\xe2\x80\x99s Birthday at Disney Parks November 18 https://t.co/vXk2hcGddN via @DisneyParks'"
9.15E+17,2017/11/16 22:35,[],0,0,Darin,121,19,"West Hollywood, CA",8,None,None,-1,b'I hate how your family stops giving you money at a certain age for your birthday like \xe2\x80\x9chey Darlene I need the money\xe2\x80\xa6 https://t.co/YVsicLxBdf'
3421405452,2017/11/16 22:34,[],1,2,I.,322,350,"Los Angeles, CA",1025,None,None,2,b'Happy Birthday sky!! We gon get lit this weekend! @SskkyyyRenee'
32918646,2017/11/16 22:33,[],0,1,Q,802,646,"Los Angeles, CA",15503,None,None,1,b'@Brittany_MSgirl happy birthday!'
151340968,2017/11/16 22:33,[],0,0,becks,169,269,"Santa Monica, CA",23934,None,None,0,"b""literally can't ever give carlos a present on his actual birthday, he talks me into giving it to him early every time"""
8.94E+17,2017/11/16 22:32,[],1,2,jhoana,106,116,"Los Angeles, CA",2183,None,None,2,b'HAPPY 17th BIRTHDAY TO THE REALEST I LOVE YOU SISTER STAY STRONG \xf0\x9f\x91\xaf\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x92\x97 https://t.co/HGF8mZheAo'
24317437,2017/11/16 22:30,[],0,1,Raul Martinez,385,6615,"Los Angeles, CA",12638,None,None,2,b'@AjCalderon Happy birthday brother! I want to come hang tonight if possible!'
2788647703,2017/11/16 22:29,[],0,0,Eduardo Salazar,309,92,"Thousand Oaks, CA",3563,None,None,1,b'@BeeleenAguirre Happy birthday \xf0\x9f\x8e\x89\xf0\x9f\x8e\x81\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x88\xf0\x9f\x8e\x82 que tengas bonito cumplea\xc3\xb1os \xf0\x9f\x8d\xb0\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xb2\xf0\x9f\x87\xbd\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xb2\xf0\x9f\x87\xbd'
322779191,2017/11/16 22:26,[],0,1,Jordyn,686,2693,"Los Angeles, CA",31442,None,None,1,b'Happy birthday @dominiqtrix \xf0\x9f\x92\x96 Hope you have a great day filled with cake fights \xf0\x9f\x8c\x9a'
2419144158,2017/11/16 22:26,[],0,0,2 Fro Chicks,38,210,Miami and LA,8766,None,None,2,b'Happy Birthday!!! To the beautiful officiallisabonet She turns 50 today\xe2\x80\xa6 https://t.co/0Duuha0Ovm'
74201123,2017/11/16 22:25,[],0,0,Slay Party Outsold,1025,1018,"Thousand Oaks, CA",52906,None,None,1,b'@kbyrd2 happy birthday'
227337034,2017/11/16 22:25,"['Happy', 'ThingsFallApart']",0,0,JordanCarlson,275,153,"Los Angeles, CA",445,None,None,1,b'#Happy Birthday to Chinua Achebe     I still remember reading #ThingsFallApart in high school. As does everyone else'
235857743,2017/11/16 22:24,[],0,4,valery loera,268,230,LA,7814,None,None,1,b'My sister &amp; I are couple goals. We just landed in Cabo for a weekend getaway for her birthday lol'
21592471,2017/11/16 22:21,[],0,1,Tenacity,234,3864,Los Angeles,5540,None,None,-1,"b""@ironsidehex oh Shit it's your birthday tomorrow! What you gonna do?"""
2358784607,2017/11/16 22:21,[],0,0,Mars,591,2762,"Los Angeles, CA",37995,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,0,b'@YupItsYel happy birthday luv. wurr da party attt? Lol'
8.29E+17,2017/11/16 22:19,[],0,17,Denisse,33,1316,"Los Angeles, CA",348,None,None,0,"b""Waiting to get off work so I can rush home and get dressed, celebrating my cousin's birthday early tonight \xf0\x9f\x8d\xbb"""
8.16E+17,2017/11/16 22:12,['ifonlyshehadatwitter'],0,0,Katie Colick,398,213,"Los Angeles, CA",208,None,None,1,"b""I haven't seen my cousin in freaking years... so blessed that she is coming for my birthday &lt;3 #ifonlyshehadatwitter"""
25417978,2017/11/16 22:12,[],1,10,Ash Crossan,885,8720,"Santa Monica, CA",21535,None,None,1,"b""BREAKING! It's @ConnerWS's birthday and he's a gosh darn delight https://t.co/Hj1uQxhmWO"""
30960761,2017/11/16 22:11,[],0,0,A La Mode,481,676,LA,32123,None,None,2,b'I know my birthday look. from top to bottom. piece by piece. Ha! \xf0\x9f\x98\x9c\xf0\x9f\x98\x9c'
63956956,2017/11/16 22:10,[],0,0,Gette G,374,749,"Gardena, CA",47188,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='f227fd9a20f20e9d', url='https://api.twitter.com/1.1/geo/id/f227fd9a20f20e9d.json', place_type='city', name='Gardena', full_name='Gardena, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.326601, 33.865559], [-118.290531, 33.865559], [-118.290531, 33.916511], [-118.326601, 33.916511]]]), attributes={})",None,2,"b'Happiest birthday, Miss @jayetria I miss ya! Huuuug!'"
38096269,2017/11/16 22:09,[],0,0,Crystal Jackson,468,227,"Hollywood, Los Angeles",2469,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,0,b'My birthday is exactly 9 months and 2 days from Valentines Day. I\xe2\x80\x99ve had to deal with that my whole life. #25'
27412149,2017/11/16 22:09,[],1,3,Ginger Coyote,2089,3586,"Hollywood, California",38411,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,b'Happy Birthday to @TheOnlyEdAsner  YOU RULE!!! @davidagreg @PauleyP @BebeBuellBand @donnadestri @masner\xe2\x80\xa6 https://t.co/0aE7DBlFI7'
2326323240,2017/11/16 22:08,[],0,0,Monika Wiela,1639,2639,Los Angeles CA,615,None,None,0,b'@TheProfitCNBC @marcuslemonis Happy Birthday @marcuslemonis \xf0\x9f\x92\x95'
28384151,2017/11/16 22:07,"['Happy29thEricDay', 'EricNam']",0,0,Silvia VIXX Nam,337,156,Los Angeles CA ,7103,None,None,1,b'@ericnamofficial #Happy29thEricDay Happy Birthday Eric Nam \xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95love you hope u have an amazing bday!! #EricNam'
295848623,2017/11/16 22:06,[],0,0,SALVO,181,394,"Los Angeles, CA",2571,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='1927193c57f35d51', url='https://api.twitter.com/1.1/geo/id/1927193c57f35d51.json', place_type='city', name='West Hollywood', full_name='West Hollywood, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.3959042, 34.075963], [-118.3433861, 34.075963], [-118.3433861, 34.098056], [-118.3959042, 34.098056]]]), attributes={})","{'type': 'Point', 'coordinates': [34.0809382, -118.3870668]}",2,b'Thanks everyone for the birthday wishes!! Love love love you \xf0\x9f\x98\x98 @ Gracias Madre https://t.co/zfKY5kYeUM'
17154147,2017/11/16 22:06,['Repost'],0,0,HerbTheEntSpec,5509,8211,"Hollywood, CA",160768,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})","{'type': 'Point', 'coordinates': [34.22808, -118.52868]}",2,"b""Happy Birthday and thank you! #Repost @norrisdorsey: Reflection. I'm 47 and there are 45days\xe2\x80\xa6 https://t.co/2DC5Uox3ZI"""
2254387555,2017/11/16 22:05,[],0,0,Aswad A. Johnson,1278,287,"Los Angeles, CA",200,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,b'@WrestlingInc Happy birthday'
8.43E+17,2017/11/16 22:04,[],0,0,Christopher I. Gomes,4924,810,"Los Angeles, CA",7383,None,None,0,"b""I liked a @YouTube video https://t.co/jA3kGOK7OY Jason Biggs' Birthday Surprise"""
24570177,2017/11/16 22:04,['latePost'],0,0,Carla A.,503,332,"Los Angeles, CA",3623,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})","{'type': 'Point', 'coordinates': [34.21899, -118.46652]}",2,"b""#latePost Baby daddy's birthday dinner last night! \xf0\x9f\x8e\x82 Kept it simple and had his favorite Dr\xe2\x80\xa6 https://t.co/hezXoRkhoP"""
45894472,2017/11/16 22:03,[],0,1,SpookyDaddyJimmyV,1001,935,Los Angeles,12547,None,None,0,"b""@DarkNateReturns @VICE will miss you tomorrow at Ralph's birthday show"""
619441636,2017/11/16 22:01,[],3,9,Corin Nemec,7771,23809,"HOLLYWOOD, CALIFORNIA",61102,None,None,2,b'@swissmistress Happy birthday kage!!!!'
8.68E+17,2017/11/16 22:00,[],1,1,KIM,123,440,"Los Angeles, CA",2463,None,None,1,b'Happy birthday @TheDameShay \xf0\x9f\x92\x95'
372038681,2017/11/16 22:00,[],2,2,Shavon,1989,1534,"Los Angeles, CA",39465,None,None,1,"b'Happy Birthday to you, happy birthday to you, happy birthday dear @Trevor_Penick, Happy Birthday\xe2\x80\xa6 https://t.co/evYTRxaOat'"
8.30E+17,2017/11/16 22:00,[],0,0,Angel Lewis,78,1,"Los Angeles, CA",27,None,None,1,b'@thundermansJP Hey torrow is my birthday'
9.11E+17,2017/11/16 21:59,"['DandelionYugyeomDay', 'GOT7']",0,0,Veronica Garcia,11,1,Los Angeles,47,None,None,1,b'#DandelionYugyeomDay #GOT7  @GOT7Official \nHappy Birthday \xf0\x9f\x8e\x82 i hope you have a wonderfull birthday \xf0\x9f\x98\x8d\nAnd save a slic\xe2\x80\xa6 https://t.co/qg4XOKsZjp'
145784513,2017/11/16 21:59,[],1,2,Annabeth Gish,467,49493,Los Angeles,5519,None,None,2,b'@HaltAMC @ifyoucantwell Happy Birthday @ifyoucantwell'
7.70E+17,2017/11/16 21:58,[],0,0,La Shaun Aaron,393,59,"Thousand Oaks, CA",501,None,None,1,b'Happy birthday mommy \xf0\x9f\x8e\x82 \xf0\x9f\x8e\x89 \xf0\x9f\x8d\xbe \xf0\x9f\x92\x95 \xf0\x9f\x92\x9c\xf0\x9f\x92\x9e\xf0\x9f\x92\x95 https://t.co/YTxH2zNS8J'
57741994,2017/11/16 21:57,[],0,0,Oak,405,11220,"Los Angeles, CA",5721,None,None,2,b'Happy birthday to the beautiful mrs_felder9 !! My favorite person in the world! How I was lucky\xe2\x80\xa6 https://t.co/6bZjehxZED'
8.97E+17,2017/11/16 21:56,[],0,0,Cece Aguilar,51,13,"Hawthorne, CA",10,None,None,1,b'@KailLowry Happy birthday Lincoln \xf0\x9f\x92\x99\xf0\x9f\x8e\x82'
7.53E+17,2017/11/16 21:56,[],0,1,Lost Angeles,300,384,"Los Angeles, CA",1899,None,None,1,b'Happy Birthday 2 Me! Watch this please lol https://t.co/KpF4fw3Oi2'
9.11E+17,2017/11/16 21:55,['DandelionYugyeomDay'],0,0,Veronica Garcia,11,1,Los Angeles,47,None,None,1,b'#DandelionYugyeomDay \nHappy Birthday to you \xf0\x9f\x8e\x82 Happy Birthday to you \xf0\x9f\x99\x88 Happy Birthday dear Yugyeom Happy Birthay to\xe2\x80\xa6 https://t.co/UNbQpTEWu7'
28894201,2017/11/16 21:55,[],0,0,JaN®¶t ,136,275,Hollywood Sign,15210,None,None,2,"b'Comment ""happy birthday shawn"" !!!!'"
34578149,2017/11/16 21:54,[],0,0,Ash Paulsen,713,11635,"Los Angeles, CA",47908,None,None,2,"b'@Mr1UPBoy @AndreSegers @BitnerdGX Aw, that\xe2\x80\x99s awesome! Happy birthday!'"
7.79E+17,2017/11/16 21:54,[],0,1,Neon + Nova,620,302,"Los Angeles, CA",2050,None,None,2,b'@monikagobaira Oooo! Happy Birthday! Hope you have a great one.'
18205085,2017/11/16 21:54,[],1,2,Cahcat,2365,1481,"Los Angeles, CA",36857,None,None,2,"b""Oh yeah, Happy Day! It's Clu Gulager's Birthday!!!!!!! @CluGulager WOOT!"""
1582405146,2017/11/16 21:53,[],0,0,Supernoon @ College,1530,519,"Los Angeles, CA",17288,None,None,1,"b'@drsnaketits @GetKype Ayy right before my birthday :,)'"
2377827625,2017/11/16 21:52,[],1,1,Dunski,95,166,"Los Angeles, CA",3751,None,None,1,"b'Happy Birthday @LouiR_1017 I\xe2\x80\x99ve known you since 9th grade and ever since I\xe2\x80\x99ve met you, you haven\xe2\x80\x99t stopped talking\xe2\x80\xa6 https://t.co/RJ4PQ1LdJe'"
25248165,2017/11/16 21:52,[],0,0,Eshe Gibbs,900,2573,"Los Angeles, CA",47387,None,None,2,b'Happy happy happy birthday @islandgroove85 I can\xe2\x80\x99t thank you enough for the amazing light you\xe2\x80\xa6 https://t.co/mohqyD1H4i'
166717446,2017/11/16 21:51,[],0,0,Jason Mayland,830,2881,Los Angeles,14641,None,None,2,"b'@markmcconville Happy Birthday, sir!  I predict lots of wonderful things for you in the coming decade.'"
626614130,2017/11/16 21:50,[],0,0,KOOKBRO_mochi,617,68,"Los Angeles, CA",4023,None,None,2,b'@1027KIISFM @BTS_Billboard @BTS_twt BTS can you say:happy birthday to Yuki ???\nNovember 17 is my 19th birthday!!! I\xe2\x80\xa6 https://t.co/N0uWnkoN6c'
1873609147,2017/11/16 21:49,[],1,1,emilia,412,3948,los angeles ,84758,None,None,1,b'@sextwes happy birthday honey \xf0\x9f\x92\x96\xf0\x9f\x92\x96'
3364671492,2017/11/16 21:48,[],0,1,K,161,175,LA,28678,None,None,2,b'@Dolfo_95 Happy Birthday!!'
